gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength
9933-9933_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 9:15,1,13.03,10,Red,sup,SwordArt,oe:player:0908c66a5c361f682282599e75b334f,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Nautilus,Caitlyn,Maokai,Varus,Azir,Renekton,2040
9933-9933_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 10:11,2,13.03,1,Blue,top,Zdz,oe:player:132ee4b29ebeac294a420dcebe64bdc,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Jax,Caitlyn,Syndra,Varus,Sion,Nautilus,2003
9933-9933_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 10:11,2,13.03,2,Blue,jng,Xiaohao,oe:player:58771d428ade54dd5983bbe70ce0383,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Lee Sin,Caitlyn,Syndra,Varus,Sion,Nautilus,2003
9933-9933_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 10:11,2,13.03,3,Blue,mid,pinz,oe:player:51e28d43b390b67473879ff47a7f3ff,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,LeBlanc,Caitlyn,Syndra,Varus,Sion,Nautilus,2003
9933-9933_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 10:11,2,13.03,4,Blue,bot,Betty,oe:player:7e754adda86a60e0a39d7204ba60424,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Ziggs,Caitlyn,Syndra,Varus,Sion,Nautilus,2003
9933-9933_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 10:11,2,13.03,5,Blue,sup,SwordArt,oe:player:0908c66a5c361f682282599e75b334f,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Leona,Caitlyn,Syndra,Varus,Sion,Nautilus,2003
9933-9933_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 10:11,2,13.03,6,Red,top,Breathe,oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Ornn,Maokai,Elise,Lucian,Ezreal,Heimerdinger,2003
9933-9933_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 10:11,2,13.03,7,Red,jng,Wei,oe:player:b61e517b1a6027160aafaf56e9867c0,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Wukong,Maokai,Elise,Lucian,Ezreal,Heimerdinger,2003
9933-9933_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 10:11,2,13.03,8,Red,mid,Tangyuan,oe:player:3c93fcbfb525315f6412904e5b9abbd,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Lissandra,Maokai,Elise,Lucian,Ezreal,Heimerdinger,2003
9933-9933_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 10:11,2,13.03,9,Red,bot,GALA,oe:player:867e8957fae1cb59f0808dbcc3aada2,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Draven,Maokai,Elise,Lucian,Ezreal,Heimerdinger,2003
9933-9933_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 10:11,2,13.03,10,Red,sup,Ming,oe:player:4e09acc2529add19ff0686b1341e3d0,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Shen,Maokai,Elise,Lucian,Ezreal,Heimerdinger,2003
9933-9933_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 11:05,3,13.03,1,Blue,top,Breathe,oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Fiora,Elise,LeBlanc,Annie,Galio,Zeri,1861
9933-9933_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 11:05,3,13.03,2,Blue,jng,Wei,oe:player:b61e517b1a6027160aafaf56e9867c0,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Vi,Elise,LeBlanc,Annie,Galio,Zeri,1861
9933-9933_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 11:05,3,13.03,3,Blue,mid,Angel,oe:player:542b1268b090a5fc82442efbd8d8165,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Syndra,Elise,LeBlanc,Annie,Galio,Zeri,1861
9933-9933_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 11:05,3,13.03,4,Blue,bot,GALA,oe:player:867e8957fae1cb59f0808dbcc3aada2,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Varus,Elise,LeBlanc,Annie,Galio,Zeri,1861
9933-9933_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 11:05,3,13.03,5,Blue,sup,Ming,oe:player:4e09acc2529add19ff0686b1341e3d0,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Heimerdinger,Elise,LeBlanc,Annie,Galio,Zeri,1861
9933-9933_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 11:05,3,13.03,6,Red,top,Zdz,oe:player:132ee4b29ebeac294a420dcebe64bdc,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Jax,Caitlyn,Maokai,Lucian,Sion,,1861
9933-9933_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 11:05,3,13.03,7,Red,jng,Xiaohao,oe:player:58771d428ade54dd5983bbe70ce0383,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Lee Sin,Caitlyn,Maokai,Lucian,Sion,,1861
9933-9933_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 11:05,3,13.03,8,Red,mid,pinz,oe:player:51e28d43b390b67473879ff47a7f3ff,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Ryze,Caitlyn,Maokai,Lucian,Sion,,1861
9933-9933_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 11:05,3,13.03,9,Red,bot,Betty,oe:player:7e754adda86a60e0a39d7204ba60424,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Kai'Sa,Caitlyn,Maokai,Lucian,Sion,,1861
9933-9933_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9933,LPL,2023,Spring,0,2/28/2023 11:05,3,13.03,10,Red,sup,SwordArt,oe:player:0908c66a5c361f682282599e75b334f,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Ashe,Caitlyn,Maokai,Lucian,Sion,,1861
9934-9934_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 11:18,1,13.03,1,Blue,top,Qingtian,oe:player:43fd9d566f444c866d63b47cb5bb064,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Yone,Annie,Lee Sin,Vi,Gwen,Sion,1624
9934-9934_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 11:18,1,13.03,2,Blue,jng,Tian,oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Sejuani,Annie,Lee Sin,Vi,Gwen,Sion,1624
9934-9934_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 11:18,1,13.03,3,Blue,mid,Rookie,oe:player:1213778b5c6d69dcb26aa89f7d0aaa9,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Jayce,Annie,Lee Sin,Vi,Gwen,Sion,1624
9934-9934_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 11:18,1,13.03,4,Blue,bot,JackeyLove,oe:player:c54e1090ef1faa736b12493051c4855,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Ziggs,Annie,Lee Sin,Vi,Gwen,Sion,1624
9934-9934_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 11:18,1,13.03,5,Blue,sup,Mark,oe:player:a74c2977c1fc826e9e7bdb6b224a141,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Leona,Annie,Lee Sin,Vi,Gwen,Sion,1624
9934-9934_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 11:18,1,13.03,6,Red,top,Biubiu,oe:player:445af96e9e883e18105c9c6072d97a1,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Gnar,Maokai,Elise,Jax,Renekton,Nautilus,1624
9934-9934_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 11:18,1,13.03,7,Red,jng,Heng,oe:player:92f0831b560a15d8be3be25275adb08,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Wukong,Maokai,Elise,Jax,Renekton,Nautilus,1624
9934-9934_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 11:18,1,13.03,8,Red,mid,Shanks,oe:player:0e2f0d3ded24c190dd6a4b3d6f89f04,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Cassiopeia,Maokai,Elise,Jax,Renekton,Nautilus,1624
9934-9934_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 11:18,1,13.03,9,Red,bot,Hope,oe:player:7cf68f44e5dc31827b1d3f0a3b4a28e,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Varus,Maokai,Elise,Jax,Renekton,Nautilus,1624
9934-9934_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 11:18,1,13.03,10,Red,sup,Iwandy,oe:player:db820b983e253a5e5926aa8cd8d1a82,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Twitch,Maokai,Elise,Jax,Renekton,Nautilus,1624
9934-9934_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 12:07,2,13.03,1,Blue,top,Qingtian,oe:player:43fd9d566f444c866d63b47cb5bb064,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Renekton,Annie,Vi,Varus,Sion,Caitlyn,1680
9934-9934_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 12:07,2,13.03,2,Blue,jng,Tian,oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Lee Sin,Annie,Vi,Varus,Sion,Caitlyn,1680
9934-9934_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 12:07,2,13.03,3,Blue,mid,Rookie,oe:player:1213778b5c6d69dcb26aa89f7d0aaa9,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Syndra,Annie,Vi,Varus,Sion,Caitlyn,1680
9934-9934_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 12:07,2,13.03,4,Blue,bot,JackeyLove,oe:player:c54e1090ef1faa736b12493051c4855,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Draven,Annie,Vi,Varus,Sion,Caitlyn,1680
9934-9934_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 12:07,2,13.03,5,Blue,sup,Mark,oe:player:a74c2977c1fc826e9e7bdb6b224a141,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Pyke,Annie,Vi,Varus,Sion,Caitlyn,1680
9934-9934_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 12:07,2,13.03,6,Red,top,Biubiu,oe:player:445af96e9e883e18105c9c6072d97a1,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Jayce,Maokai,Sejuani,Elise,Nautilus,Leona,1680
9934-9934_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 12:07,2,13.03,7,Red,jng,Heng,oe:player:92f0831b560a15d8be3be25275adb08,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Gragas,Maokai,Sejuani,Elise,Nautilus,Leona,1680
9934-9934_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 12:07,2,13.03,8,Red,mid,Shanks,oe:player:0e2f0d3ded24c190dd6a4b3d6f89f04,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Irelia,Maokai,Sejuani,Elise,Nautilus,Leona,1680
9934-9934_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 12:07,2,13.03,9,Red,bot,Hope,oe:player:7cf68f44e5dc31827b1d3f0a3b4a28e,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Aphelios,Maokai,Sejuani,Elise,Nautilus,Leona,1680
9934-9934_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9934,LPL,2023,Spring,0,2/28/2023 12:07,2,13.03,10,Red,sup,Iwandy,oe:player:db820b983e253a5e5926aa8cd8d1a82,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Ashe,Maokai,Sejuani,Elise,Nautilus,Leona,1680
ESPORTSTMNT03_3111569,complete,,LCK,2023,Spring,0,3/1/2023 8:06,1,13.04,1,Blue,top,DuDu,oe:player:6e6a78244523ed9e54731d07d1f79f4,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Renekton,Caitlyn,Karma,Varus,Nautilus,Draven,1300
ESPORTSTMNT03_3111569,complete,,LCK,2023,Spring,0,3/1/2023 8:06,1,13.04,2,Blue,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Sejuani,Caitlyn,Karma,Varus,Nautilus,Draven,1300
ESPORTSTMNT03_3111569,complete,,LCK,2023,Spring,0,3/1/2023 8:06,1,13.04,3,Blue,mid,BuLLDoG,oe:player:317aeb74a6dd16bea711bbad361ca44,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Viktor,Caitlyn,Karma,Varus,Nautilus,Draven,1300
ESPORTSTMNT03_3111569,complete,,LCK,2023,Spring,0,3/1/2023 8:06,1,13.04,4,Blue,bot,Taeyoon,oe:player:952237fce714ed1eca8ded17523bee9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Zeri,Caitlyn,Karma,Varus,Nautilus,Draven,1300
ESPORTSTMNT03_3111569,complete,,LCK,2023,Spring,0,3/1/2023 8:06,1,13.04,5,Blue,sup,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Lulu,Caitlyn,Karma,Varus,Nautilus,Draven,1300
ESPORTSTMNT03_3111569,complete,,LCK,2023,Spring,0,3/1/2023 8:06,1,13.04,6,Red,top,Zeus,oe:player:98dd15c330fb5abb4508347265a7f76,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Jayce,Annie,Lucian,Ashe,K'Sante,Kassadin,1300
ESPORTSTMNT03_3111569,complete,,LCK,2023,Spring,0,3/1/2023 8:06,1,13.04,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Lee Sin,Annie,Lucian,Ashe,K'Sante,Kassadin,1300
ESPORTSTMNT03_3111569,complete,,LCK,2023,Spring,0,3/1/2023 8:06,1,13.04,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Gragas,Annie,Lucian,Ashe,K'Sante,Kassadin,1300
ESPORTSTMNT03_3111569,complete,,LCK,2023,Spring,0,3/1/2023 8:06,1,13.04,9,Red,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Aphelios,Annie,Lucian,Ashe,K'Sante,Kassadin,1300
ESPORTSTMNT03_3111569,complete,,LCK,2023,Spring,0,3/1/2023 8:06,1,13.04,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Thresh,Annie,Lucian,Ashe,K'Sante,Kassadin,1300
ESPORTSTMNT03_3113604,complete,,LCK,2023,Spring,0,3/1/2023 8:52,2,13.04,1,Blue,top,DuDu,oe:player:6e6a78244523ed9e54731d07d1f79f4,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,K'Sante,Lee Sin,Karma,Caitlyn,Jayce,Nautilus,1744
ESPORTSTMNT03_3113604,complete,,LCK,2023,Spring,0,3/1/2023 8:52,2,13.04,2,Blue,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Maokai,Lee Sin,Karma,Caitlyn,Jayce,Nautilus,1744
ESPORTSTMNT03_3113604,complete,,LCK,2023,Spring,0,3/1/2023 8:52,2,13.04,3,Blue,mid,BuLLDoG,oe:player:317aeb74a6dd16bea711bbad361ca44,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Tristana,Lee Sin,Karma,Caitlyn,Jayce,Nautilus,1744
ESPORTSTMNT03_3113604,complete,,LCK,2023,Spring,0,3/1/2023 8:52,2,13.04,4,Blue,bot,Taeyoon,oe:player:952237fce714ed1eca8ded17523bee9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Jhin,Lee Sin,Karma,Caitlyn,Jayce,Nautilus,1744
ESPORTSTMNT03_3113604,complete,,LCK,2023,Spring,0,3/1/2023 8:52,2,13.04,5,Blue,sup,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Ashe,Lee Sin,Karma,Caitlyn,Jayce,Nautilus,1744
ESPORTSTMNT03_3113604,complete,,LCK,2023,Spring,0,3/1/2023 8:52,2,13.04,6,Red,top,Zeus,oe:player:98dd15c330fb5abb4508347265a7f76,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Fiora,Annie,Sejuani,Ezreal,Jax,Aurelion Sol,1744
ESPORTSTMNT03_3113604,complete,,LCK,2023,Spring,0,3/1/2023 8:52,2,13.04,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Elise,Annie,Sejuani,Ezreal,Jax,Aurelion Sol,1744
ESPORTSTMNT03_3113604,complete,,LCK,2023,Spring,0,3/1/2023 8:52,2,13.04,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Gragas,Annie,Sejuani,Ezreal,Jax,Aurelion Sol,1744
ESPORTSTMNT03_3113604,complete,,LCK,2023,Spring,0,3/1/2023 8:52,2,13.04,9,Red,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Varus,Annie,Sejuani,Ezreal,Jax,Aurelion Sol,1744
ESPORTSTMNT03_3113604,complete,,LCK,2023,Spring,0,3/1/2023 8:52,2,13.04,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Kalista,Annie,Sejuani,Ezreal,Jax,Aurelion Sol,1744
9935-9935_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 9:16,1,13.03,1,Blue,top,shanji,oe:player:708bbc09836488d812e6775a07d785f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,K'Sante,Jax,Lee Sin,Maokai,Jayce,Ashe,2010
9935-9935_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 9:16,1,13.03,2,Blue,jng,Aki,oe:player:3faae62fb907ad7cbcf2167beb8b2c7,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Wukong,Jax,Lee Sin,Maokai,Jayce,Ashe,2010
9935-9935_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 9:16,1,13.03,3,Blue,mid,Creme,oe:player:6e7908512cb309a43388bb464a312a2,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Akali,Jax,Lee Sin,Maokai,Jayce,Ashe,2010
9935-9935_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 9:16,1,13.03,4,Blue,bot,Able,oe:player:3205348b11b8cf2b6663318b143928f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Zeri,Jax,Lee Sin,Maokai,Jayce,Ashe,2010
9935-9935_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 9:16,1,13.03,5,Blue,sup,ppgod,oe:player:615b1f347cdf6bc6df1883ed9e18496,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Lulu,Jax,Lee Sin,Maokai,Jayce,Ashe,2010
9935-9935_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 9:16,1,13.03,6,Red,top,Invincible,oe:player:284a8e6b9dbbc68d6bfc8e1e87d42a4,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Renekton,Rumble,Annie,Sejuani,Samira,Kai'Sa,2010
9935-9935_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 9:16,1,13.03,7,Red,jng,XLB,oe:player:89216834aae8b891cbd6dbad9087f65,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Xin Zhao,Rumble,Annie,Sejuani,Samira,Kai'Sa,2010
9935-9935_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 9:16,1,13.03,8,Red,mid,Pout,oe:player:e5302bf647c425db08436c41c7e5ed1,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Ryze,Rumble,Annie,Sejuani,Samira,Kai'Sa,2010
9935-9935_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 9:16,1,13.03,9,Red,bot,Photic,oe:player:1c42d9266c8b391c7870b7a39f25a12,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Varus,Rumble,Annie,Sejuani,Samira,Kai'Sa,2010
9935-9935_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 9:16,1,13.03,10,Red,sup,Zhuo,oe:player:e78da55d6db43d982f841204a8e51ac,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Karma,Rumble,Annie,Sejuani,Samira,Kai'Sa,2010
9935-9935_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 10:10,2,13.03,1,Blue,top,shanji,oe:player:708bbc09836488d812e6775a07d785f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Lillia,Jax,Lee Sin,Jayce,Renekton,Gwen,2664
9935-9935_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 10:10,2,13.03,2,Blue,jng,Aki,oe:player:3faae62fb907ad7cbcf2167beb8b2c7,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Sejuani,Jax,Lee Sin,Jayce,Renekton,Gwen,2664
9935-9935_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 10:10,2,13.03,3,Blue,mid,Creme,oe:player:6e7908512cb309a43388bb464a312a2,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Yone,Jax,Lee Sin,Jayce,Renekton,Gwen,2664
9935-9935_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 10:10,2,13.03,4,Blue,bot,Able,oe:player:3205348b11b8cf2b6663318b143928f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Samira,Jax,Lee Sin,Jayce,Renekton,Gwen,2664
9935-9935_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 10:10,2,13.03,5,Blue,sup,ppgod,oe:player:615b1f347cdf6bc6df1883ed9e18496,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Rell,Jax,Lee Sin,Jayce,Renekton,Gwen,2664
9935-9935_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 10:10,2,13.03,6,Red,top,Invincible,oe:player:284a8e6b9dbbc68d6bfc8e1e87d42a4,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Sion,Akali,Annie,Maokai,Nautilus,Rumble,2664
9935-9935_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 10:10,2,13.03,7,Red,jng,XLB,oe:player:89216834aae8b891cbd6dbad9087f65,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Elise,Akali,Annie,Maokai,Nautilus,Rumble,2664
9935-9935_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 10:10,2,13.03,8,Red,mid,Pout,oe:player:e5302bf647c425db08436c41c7e5ed1,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Tristana,Akali,Annie,Maokai,Nautilus,Rumble,2664
9935-9935_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9935,LPL,2023,Spring,0,3/1/2023 10:10,2,13.03,9,Red,bot,Photic,oe:player:1c42d9266c8b391c7870b7a39f25a12,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Caitlyn,Akali,Annie,Maokai,Nautilus,Rumble,2664
